   0.0000000000000000        0.0000000000000000     
   1.9999999552965164E-002   1.9999999552965164E-002
   3.9999999105930328E-002   4.0007999105393890E-002
   5.9999998658895493E-002   6.0040011457491854E-002
   7.9999998211860657E-002   8.0112107068361860E-002
   9.9999997764825821E-002  0.10024046561243663     
  0.11999999731779099       0.12044142817983389     
  0.13999999687075615       0.14073155047875427     
  0.15999999642372131       0.16112765740886884     
  0.17999999597668648       0.18164689938986942     
  0.19999999552965164       0.20230681084924346     
  0.21999999508261681       0.22312537129823218     
  0.23999999463558197       0.24412106945528123     
  0.25999999418854713       0.26531297091264511     
  0.27999999374151230       0.28672078988483296     
  0.29999999329447746       0.30836496562809157     
  0.31999999284744263       0.33026674417908497     
  0.33999999240040779       0.35244826612950236     
  0.35999999195337296       0.37493266123289082     
  0.37999999150633812       0.39774415073219782     
  0.39999999105930328       0.42090815840327545     
  0.41999999061226845       0.44445143143325100     
  0.43999999016523361       0.46840217239597154     
  0.45999998971819878       0.49279018375296230     
  0.47999998927116394       0.51764702650143413     
  0.49999998882412910       0.54300619481552803     
  0.51999998837709427       0.56890330878884321     
  0.53999998793005943       0.59537632769214299     
  0.55999998748302460       0.62246578651817008     
  0.57999998703598976       0.65021505900563914     
  0.59999998658895493       0.67867065082876121     
  0.61999998614192009       0.70788252722175160     
  0.63999998569488525       0.73790447999762576     
  0.65999998524785042       0.76879453973919043     
  0.67999998480081558       0.80061543991459372     
  0.69999998435378075       0.83343514083360903     
  0.71999998390674591       0.86732742275558428     
  0.73999998345971107       0.90237255913754133     
  0.75999998301267624       0.93865808303618536     
  0.77999998256564140       0.97627966213226081     
  0.79999998211860657        1.0153421008330088     
  0.81999998167157173        1.0559604915595968     
  0.83999998122453690        1.0982615418087904     
  0.85999998077750206        1.1423851091068762     
  0.87999998033046722        1.1884859828266239     
  0.89999997988343239        1.2367359603756602     
  0.91999997943639755        1.2873262759586046     
  0.93999997898936272        1.3404704535862086     
  0.95999997854232788        1.3964076730746666     
  0.97999997809529305        1.4554067595443703     
  0.99999997764825821        1.5177709348649713     
   1.0199999772012234        1.5838435056025519     
   1.0399999767541885        1.6540147090388908     
   1.0599999763071537        1.7287300005232140     
   1.0799999758601189        1.8085001470343920     
   1.0999999754130840        1.8939136007617208     
   1.1199999749660492        1.9856517732542174     
   1.1399999745190144        2.0845080303371599     
   1.1599999740719795        2.1914115025184833     
   1.1799999736249447        2.3074571873920662     
   1.1999999731779099        2.4339443579978037     
   1.2199999727308750        2.5724260576590834     
   1.2399999722838402        2.7247735706963203     
   1.2599999718368053        2.8932613871616275     
   1.2799999713897705        3.0806806120612897     
   1.2999999709427357        3.2904924680422356     
   1.3199999704957008        3.5270392763998561     
   1.3399999700486660        3.7958393915370499     
   1.3599999696016312        4.1040073183758468     
   1.3799999691545963        4.4608648317851101     
   1.3999999687075615        4.8788511233915326     
   1.4199999682605267        5.3749148779880196     
   1.4399999678134918        5.9727090635386171     
   1.4599999673664570        6.7061741182979224     
   1.4799999669194221        7.6256295238450704     
   1.4999999664723873        8.8086340101016116     
   1.5199999660253525        10.380474637446611     
   1.5399999655783176        12.555559662803118     
