#   x       y(x)         y(x)^2         classical p(x)      V
 -9.290 -0.16559116E-16  0.27420432E-33  0.00000000E+00   43.152050
 -9.280 -0.18130950E-16  0.32873135E-33  0.00000000E+00   43.059200
 -9.270 -0.19849954E-16  0.39402066E-33  0.00000000E+00   42.966450
 -9.260 -0.21729712E-16  0.47218038E-33  0.00000000E+00   42.873800
 -9.250 -0.23785044E-16  0.56572833E-33  0.00000000E+00   42.781250
 -9.240 -0.26032117E-16  0.67767112E-33  0.00000000E+00   42.688800
 -9.230 -0.28488563E-16  0.81159821E-33  0.00000000E+00   42.596450
 -9.220 -0.31173612E-16  0.97179405E-33  0.00000000E+00   42.504200
 -9.210 -0.34108233E-16  0.11633716E-32  0.00000000E+00   42.412050
 -9.200 -0.37315292E-16  0.13924311E-32  0.00000000E+00   42.320000
 -9.190 -0.40819718E-16  0.16662494E-32  0.00000000E+00   42.228050
 -9.180 -0.44648685E-16  0.19935050E-32  0.00000000E+00   42.136200
 -9.170 -0.48831814E-16  0.23845461E-32  0.00000000E+00   42.044450
 -9.160 -0.53401390E-16  0.28517085E-32  0.00000000E+00   41.952800
 -9.150 -0.58392596E-16  0.34096953E-32  0.00000000E+00   41.861250
 -9.140 -0.63843769E-16  0.40760268E-32  0.00000000E+00   41.769800
 -9.130 -0.69796679E-16  0.48715764E-32  0.00000000E+00   41.678450
 -9.120 -0.76296833E-16  0.58212068E-32  0.00000000E+00   41.587200
 -9.110 -0.83393801E-16  0.69545261E-32  0.00000000E+00   41.496050
 -9.100 -0.91141576E-16  0.83067869E-32  0.00000000E+00   41.405000
 -9.090 -0.99598959E-16  0.99199526E-32  0.00000000E+00   41.314050
 -9.080 -0.10882998E-15  0.11843965E-31  0.00000000E+00   41.223200
 -9.070 -0.11890437E-15  0.14138250E-31  0.00000000E+00   41.132450
 -9.060 -0.12989803E-15  0.16873499E-31  0.00000000E+00   41.041800
 -9.050 -0.14189361E-15  0.20133796E-31  0.00000000E+00   40.951250
 -9.040 -0.15498104E-15  0.24019122E-31  0.00000000E+00   40.860800
 -9.030 -0.16925823E-15  0.28648348E-31  0.00000000E+00   40.770450
 -9.020 -0.18483172E-15  0.34162765E-31  0.00000000E+00   40.680200
 -9.010 -0.20181744E-15  0.40730280E-31  0.00000000E+00   40.590050
 -9.000 -0.22034154E-15  0.48550393E-31  0.00000000E+00   40.500000
 -8.990 -0.24054123E-15  0.57860084E-31  0.00000000E+00   40.410050
 -8.980 -0.26256580E-15  0.68940799E-31  0.00000000E+00   40.320200
 -8.970 -0.28657761E-15  0.82126728E-31  0.00000000E+00   40.230450
 -8.960 -0.31275325E-15  0.97814596E-31  0.00000000E+00   40.140800
 -8.950 -0.34128474E-15  0.11647528E-30  0.00000000E+00   40.051250
 -8.940 -0.37238088E-15  0.13866752E-30  0.00000000E+00   39.961800
 -8.930 -0.40626868E-15  0.16505424E-30  0.00000000E+00   39.872450
 -8.920 -0.44319492E-15  0.19642174E-30  0.00000000E+00   39.783200
